WorkerId,variable,value
0a3182aa25e38b91e6f90cc2140a5f7eeff0a6f37c436245104b8ec2,Answer.ans2_LVC_kicking,1
020f5fa9e4802d5fe3fe7f3bd16a3c847b2f31be6431ba10ed816217,Answer.ans2_LVC_kicking,1
3c9f8fdd985d0ea45cd0f1897e2ee8c6754bb87f8eff691fb68fcf91,Answer.ans2_LVC_kicking,2
e156779363a08fc898e94cfaa6e1b543a8b9852bf7666a132da203d9,Answer.ans2_LVC_kicking,1
cf621cd80ef3190897e8e45afaafaaed0cec6a57c8464559d9873376,Answer.ans2_LVC_kicking,1
3dd7c77aa401c677737dd0ed158ee7a2adc88af87d16d24ed794edc7,Answer.ans2_LVC_kicking,1
f84ebeb9c092c0827099c8d1c1c74f9f04ee78bf94103cd5e0561751,Answer.ans2_LVC_kicking,1
3df2fadc0a37ac1c29eca19ffc00580e02dae117068e77e5d8c1854b,Answer.ans2_LVC_kicking,1
fa547ba2285fccc504cf5d0e37dfb2a3d91d57b43bcf0312209b4fd8,Answer.ans2_LVC_kicking,2
be18c431bcd604a6a19ff11f2c0b1b781b9a854b7345a01433c306fd,Answer.ans2_LVC_kicking,2
bf29789daf50c0c43f78d7ed0f3e8a51451731b1dafb530cf6358de0,Answer.ans3_BV_assuring,2
e8b6ed0745a99599c3e899ffd98a0587d0699779a59b89a1d629f334,Answer.ans3_BV_assuring,2
66d17854e7483eeb0bd0f682153383a6b3b12ad2bf5230da6b897ceb,Answer.ans3_BV_assuring,1
b06ce0eeb4eda9e636a63d58ab9839cbe42fa2b3b8bf54102e5c8b7c,Answer.ans3_BV_assuring,1
ae72f661998e6d143c90d8a6b1c6c97475f52f974fd9ffd0fdd7a704,Answer.ans3_BV_assuring,1
5aa8f1d0540e4c6e1cbd989d94dbe2717fb986d948720a18ff4ef4f1,Answer.ans3_BV_assuring,1
f517269f7f8161a505166e21b8ad7b50ab72bbfdc4226a5655ff83db,Answer.ans3_BV_assuring,1
bbf1254c337aeaf1d961556f199af290d5ac1397ffc088943a7932ce,Answer.ans3_BV_assuring,1
6396bc3c2ef07a7dec5eeb312542aac2084a5f581c26a2fd0763112b,Answer.ans3_BV_assuring,1
78ca83f6966dcbc575bb4eb31928b20da83cd1d978035779647cf3f3,Answer.ans3_BV_assuring,1
941704598006c208769a819296ab771eaf9e3d3f1a58b8b4adc25717,Answer.ans3_BV_assuring,1
1b849f66cf9238a5504d95f4ef74d669bbd8d599c48b98d3451cd5b1,Answer.ans3_BV_assuring,2
620c0ada0eb0cd3e9be789eb06ea1db42163f93e116f68b834f23547,Answer.ans3_BV_assuring,1
5b39269bcb528dc40ece956b0c4a06432fbd05b0de63031a81d63220,Answer.ans3_BV_assuring,2
c7a5e5df9dcc60928f9a4a8a130f1d45a7375d13025ea7cd1e3b8b8e,Answer.ans3_BV_assuring,1
3d8a0034b10bca92cf83789b552304d5a17d44339e982e3200a68538,Answer.ans3_BV_assuring,1
a645427daffc510967aeb932ef85489725228af88cd2113ba168166a,Answer.ans3_BV_assuring,1
95520aac0ad542ca24d62d67ca55dac63fb45dadf776e2c2263e9b61,Answer.ans3_BV_assuring,2
e18baf8cdc199be855b961c28becb67fd861fbbb9db476807e786095,Answer.ans3_BV_assuring,2
039097d6936739c0f438e1157ba7bc4049ea85bfb6185a04ef02b323,Answer.ans3_BV_assuring,2
83215e351f09ccff7c9fad7e5b1a0d493c3a8a0658ad121bcc48862b,Answer.ans3_BV_assuring,1
56bc2a22d076c7473a94e63393db628d0ac859493f73920de27d5f17,Answer.ans3_BV_assuring,1
351b41e46e003115277d146f62b976bb7563d5947800107555437c0c,Answer.ans3_BV_assuring,1
a3742535a78fc397b4fd4cb306f83ab7fe928ac6359587bb9f72036f,Answer.ans3_BV_assuring,2
f08d44fbf096e0c86fd39edff426915b3debaf036e7b0448f92fc500,Answer.ans3_BV_assuring,1
006b74d993d7977dd3676d54ba7ea53897bfdd2af9c560ccc5ab21d8,Answer.ans3_BV_assuring,1
be7f66176f386d9a27694de3083e9efac358527f6f97990db4d0f7b8,Answer.ans3_BV_assuring,3
6a543f1999d1d2cc647d5a18ed4b6777d8ec0383b21cd7a2fa03651f,Answer.ans3_BV_assuring,2
45b0f8ac95b27e6e7dfdb97a50105c99b7fcdf8171a2338da35a40fd,Answer.ans3_BV_assuring,1
2c1930eddc50cadff14b7c7521967700f3471d8aabf7a5b653c55306,Answer.ans3_BV_assuring,1
0a3182aa25e38b91e6f90cc2140a5f7eeff0a6f37c436245104b8ec2,Answer.ans3_BV_assuring,2
020f5fa9e4802d5fe3fe7f3bd16a3c847b2f31be6431ba10ed816217,Answer.ans3_BV_assuring,1
3c9f8fdd985d0ea45cd0f1897e2ee8c6754bb87f8eff691fb68fcf91,Answer.ans3_BV_assuring,1
e156779363a08fc898e94cfaa6e1b543a8b9852bf7666a132da203d9,Answer.ans3_BV_assuring,1
cf621cd80ef3190897e8e45afaafaaed0cec6a57c8464559d9873376,Answer.ans3_BV_assuring,2
3dd7c77aa401c677737dd0ed158ee7a2adc88af87d16d24ed794edc7,Answer.ans3_BV_assuring,2
f84ebeb9c092c0827099c8d1c1c74f9f04ee78bf94103cd5e0561751,Answer.ans3_BV_assuring,2
3df2fadc0a37ac1c29eca19ffc00580e02dae117068e77e5d8c1854b,Answer.ans3_BV_assuring,1
fa547ba2285fccc504cf5d0e37dfb2a3d91d57b43bcf0312209b4fd8,Answer.ans3_BV_assuring,2
be18c431bcd604a6a19ff11f2c0b1b781b9a854b7345a01433c306fd,Answer.ans3_BV_assuring,1
bf29789daf50c0c43f78d7ed0f3e8a51451731b1dafb530cf6358de0,Answer.ans3_BV_hugging,1
e8b6ed0745a99599c3e899ffd98a0587d0699779a59b89a1d629f334,Answer.ans3_BV_hugging,2
66d17854e7483eeb0bd0f682153383a6b3b12ad2bf5230da6b897ceb,Answer.ans3_BV_hugging,1
b06ce0eeb4eda9e636a63d58ab9839cbe42fa2b3b8bf54102e5c8b7c,Answer.ans3_BV_hugging,1
ae72f661998e6d143c90d8a6b1c6c97475f52f974fd9ffd0fdd7a704,Answer.ans3_BV_hugging,1
5aa8f1d0540e4c6e1cbd989d94dbe2717fb986d948720a18ff4ef4f1,Answer.ans3_BV_hugging,1
f517269f7f8161a505166e21b8ad7b50ab72bbfdc4226a5655ff83db,Answer.ans3_BV_hugging,1
bbf1254c337aeaf1d961556f199af290d5ac1397ffc088943a7932ce,Answer.ans3_BV_hugging,1
6396bc3c2ef07a7dec5eeb312542aac2084a5f581c26a2fd0763112b,Answer.ans3_BV_hugging,1
78ca83f6966dcbc575bb4eb31928b20da83cd1d978035779647cf3f3,Answer.ans3_BV_hugging,1
941704598006c208769a819296ab771eaf9e3d3f1a58b8b4adc25717,Answer.ans3_BV_hugging,1
1b849f66cf9238a5504d95f4ef74d669bbd8d599c48b98d3451cd5b1,Answer.ans3_BV_hugging,1
620c0ada0eb0cd3e9be789eb06ea1db42163f93e116f68b834f23547,Answer.ans3_BV_hugging,1
5b39269bcb528dc40ece956b0c4a06432fbd05b0de63031a81d63220,Answer.ans3_BV_hugging,1
c7a5e5df9dcc60928f9a4a8a130f1d45a7375d13025ea7cd1e3b8b8e,Answer.ans3_BV_hugging,1
3d8a0034b10bca92cf83789b552304d5a17d44339e982e3200a68538,Answer.ans3_BV_hugging,1
a645427daffc510967aeb932ef85489725228af88cd2113ba168166a,Answer.ans3_BV_hugging,1
95520aac0ad542ca24d62d67ca55dac63fb45dadf776e2c2263e9b61,Answer.ans3_BV_hugging,1
e18baf8cdc199be855b961c28becb67fd861fbbb9db476807e786095,Answer.ans3_BV_hugging,2
039097d6936739c0f438e1157ba7bc4049ea85bfb6185a04ef02b323,Answer.ans3_BV_hugging,2
83215e351f09ccff7c9fad7e5b1a0d493c3a8a0658ad121bcc48862b,Answer.ans3_BV_hugging,1
56bc2a22d076c7473a94e63393db628d0ac859493f73920de27d5f17,Answer.ans3_BV_hugging,1
351b41e46e003115277d146f62b976bb7563d5947800107555437c0c,Answer.ans3_BV_hugging,2
a3742535a78fc397b4fd4cb306f83ab7fe928ac6359587bb9f72036f,Answer.ans3_BV_hugging,1
f08d44fbf096e0c86fd39edff426915b3debaf036e7b0448f92fc500,Answer.ans3_BV_hugging,1
006b74d993d7977dd3676d54ba7ea53897bfdd2af9c560ccc5ab21d8,Answer.ans3_BV_hugging,1
be7f66176f386d9a27694de3083e9efac358527f6f97990db4d0f7b8,Answer.ans3_BV_hugging,2
6a543f1999d1d2cc647d5a18ed4b6777d8ec0383b21cd7a2fa03651f,Answer.ans3_BV_hugging,1
45b0f8ac95b27e6e7dfdb97a50105c99b7fcdf8171a2338da35a40fd,Answer.ans3_BV_hugging,2
2c1930eddc50cadff14b7c7521967700f3471d8aabf7a5b653c55306,Answer.ans3_BV_hugging,4
0a3182aa25e38b91e6f90cc2140a5f7eeff0a6f37c436245104b8ec2,Answer.ans3_BV_hugging,1
020f5fa9e4802d5fe3fe7f3bd16a3c847b2f31be6431ba10ed816217,Answer.ans3_BV_hugging,1
3c9f8fdd985d0ea45cd0f1897e2ee8c6754bb87f8eff691fb68fcf91,Answer.ans3_BV_hugging,1
e156779363a08fc898e94cfaa6e1b543a8b9852bf7666a132da203d9,Answer.ans3_BV_hugging,1
cf621cd80ef3190897e8e45afaafaaed0cec6a57c8464559d9873376,Answer.ans3_BV_hugging,2
3dd7c77aa401c677737dd0ed158ee7a2adc88af87d16d24ed794edc7,Answer.ans3_BV_hugging,1
f84ebeb9c092c0827099c8d1c1c74f9f04ee78bf94103cd5e0561751,Answer.ans3_BV_hugging,1
3df2fadc0a37ac1c29eca19ffc00580e02dae117068e77e5d8c1854b,Answer.ans3_BV_hugging,1
fa547ba2285fccc504cf5d0e37dfb2a3d91d57b43bcf0312209b4fd8,Answer.ans3_BV_hugging,2
be18c431bcd604a6a19ff11f2c0b1b781b9a854b7345a01433c306fd,Answer.ans3_BV_hugging,1
bf29789daf50c0c43f78d7ed0f3e8a51451731b1dafb530cf6358de0,Answer.ans3_LVC_lecturing,2
e8b6ed0745a99599c3e899ffd98a0587d0699779a59b89a1d629f334,Answer.ans3_LVC_lecturing,4
66d17854e7483eeb0bd0f682153383a6b3b12ad2bf5230da6b897ceb,Answer.ans3_LVC_lecturing,3
b06ce0eeb4eda9e636a63d58ab9839cbe42fa2b3b8bf54102e5c8b7c,Answer.ans3_LVC_lecturing,3
ae72f661998e6d143c90d8a6b1c6c97475f52f974fd9ffd0fdd7a704,Answer.ans3_LVC_lecturing,3
5aa8f1d0540e4c6e1cbd989d94dbe2717fb986d948720a18ff4ef4f1,Answer.ans3_LVC_lecturing,1
f517269f7f8161a505166e21b8ad7b50ab72bbfdc4226a5655ff83db,Answer.ans3_LVC_lecturing,2
bbf1254c337aeaf1d961556f199af290d5ac1397ffc088943a7932ce,Answer.ans3_LVC_lecturing,1
6396bc3c2ef07a7dec5eeb312542aac2084a5f581c26a2fd0763112b,Answer.ans3_LVC_lecturing,1
78ca83f6966dcbc575bb4eb31928b20da83cd1d978035779647cf3f3,Answer.ans3_LVC_lecturing,1
941704598006c208769a819296ab771eaf9e3d3f1a58b8b4adc25717,Answer.ans3_LVC_lecturing,3
1b849f66cf9238a5504d95f4ef74d669bbd8d599c48b98d3451cd5b1,Answer.ans3_LVC_lecturing,3
620c0ada0eb0cd3e9be789eb06ea1db42163f93e116f68b834f23547,Answer.ans3_LVC_lecturing,3
5b39269bcb528dc40ece956b0c4a06432fbd05b0de63031a81d63220,Answer.ans3_LVC_lecturing,1
c7a5e5df9dcc60928f9a4a8a130f1d45a7375d13025ea7cd1e3b8b8e,Answer.ans3_LVC_lecturing,1
3d8a0034b10bca92cf83789b552304d5a17d44339e982e3200a68538,Answer.ans3_LVC_lecturing,3
a645427daffc510967aeb932ef85489725228af88cd2113ba168166a,Answer.ans3_LVC_lecturing,2
95520aac0ad542ca24d62d67ca55dac63fb45dadf776e2c2263e9b61,Answer.ans3_LVC_lecturing,2
e18baf8cdc199be855b961c28becb67fd861fbbb9db476807e786095,Answer.ans3_LVC_lecturing,3
039097d6936739c0f438e1157ba7bc4049ea85bfb6185a04ef02b323,Answer.ans3_LVC_lecturing,1
83215e351f09ccff7c9fad7e5b1a0d493c3a8a0658ad121bcc48862b,Answer.ans3_LVC_lecturing,1
56bc2a22d076c7473a94e63393db628d0ac859493f73920de27d5f17,Answer.ans3_LVC_lecturing,3
351b41e46e003115277d146f62b976bb7563d5947800107555437c0c,Answer.ans3_LVC_lecturing,1
a3742535a78fc397b4fd4cb306f83ab7fe928ac6359587bb9f72036f,Answer.ans3_LVC_lecturing,1
f08d44fbf096e0c86fd39edff426915b3debaf036e7b0448f92fc500,Answer.ans3_LVC_lecturing,2
006b74d993d7977dd3676d54ba7ea53897bfdd2af9c560ccc5ab21d8,Answer.ans3_LVC_lecturing,1
be7f66176f386d9a27694de3083e9efac358527f6f97990db4d0f7b8,Answer.ans3_LVC_lecturing,3
6a543f1999d1d2cc647d5a18ed4b6777d8ec0383b21cd7a2fa03651f,Answer.ans3_LVC_lecturing,2
45b0f8ac95b27e6e7dfdb97a50105c99b7fcdf8171a2338da35a40fd,Answer.ans3_LVC_lecturing,3
2c1930eddc50cadff14b7c7521967700f3471d8aabf7a5b653c55306,Answer.ans3_LVC_lecturing,2
0a3182aa25e38b91e6f90cc2140a5f7eeff0a6f37c436245104b8ec2,Answer.ans3_LVC_lecturing,3
020f5fa9e4802d5fe3fe7f3bd16a3c847b2f31be6431ba10ed816217,Answer.ans3_LVC_lecturing,1
3c9f8fdd985d0ea45cd0f1897e2ee8c6754bb87f8eff691fb68fcf91,Answer.ans3_LVC_lecturing,1
e156779363a08fc898e94cfaa6e1b543a8b9852bf7666a132da203d9,Answer.ans3_LVC_lecturing,1
cf621cd80ef3190897e8e45afaafaaed0cec6a57c8464559d9873376,Answer.ans3_LVC_lecturing,3
3dd7c77aa401c677737dd0ed158ee7a2adc88af87d16d24ed794edc7,Answer.ans3_LVC_lecturing,1
f84ebeb9c092c0827099c8d1c1c74f9f04ee78bf94103cd5e0561751,Answer.ans3_LVC_lecturing,3
3df2fadc0a37ac1c29eca19ffc00580e02dae117068e77e5d8c1854b,Answer.ans3_LVC_lecturing,1
fa547ba2285fccc504cf5d0e37dfb2a3d91d57b43bcf0312209b4fd8,Answer.ans3_LVC_lecturing,2
be18c431bcd604a6a19ff11f2c0b1b781b9a854b7345a01433c306fd,Answer.ans3_LVC_lecturing,3
bf29789daf50c0c43f78d7ed0f3e8a51451731b1dafb530cf6358de0,Answer.ans4_BV_talking,1
e8b6ed0745a99599c3e899ffd98a0587d0699779a59b89a1d629f334,Answer.ans4_BV_talking,3
66d17854e7483eeb0bd0f682153383a6b3b12ad2bf5230da6b897ceb,Answer.ans4_BV_talking,1
b06ce0eeb4eda9e636a63d58ab9839cbe42fa2b3b8bf54102e5c8b7c,Answer.ans4_BV_talking,1
ae72f661998e6d143c90d8a6b1c6c97475f52f974fd9ffd0fdd7a704,Answer.ans4_BV_talking,2
5aa8f1d0540e4c6e1cbd989d94dbe2717fb986d948720a18ff4ef4f1,Answer.ans4_BV_talking,1
f517269f7f8161a505166e21b8ad7b50ab72bbfdc4226a5655ff83db,Answer.ans4_BV_talking,1
bbf1254c337aeaf1d961556f199af290d5ac1397ffc088943a7932ce,Answer.ans4_BV_talking,1
6396bc3c2ef07a7dec5eeb312542aac2084a5f581c26a2fd0763112b,Answer.ans4_BV_talking,1
78ca83f6966dcbc575bb4eb31928b20da83cd1d978035779647cf3f3,Answer.ans4_BV_talking,1
941704598006c208769a819296ab771eaf9e3d3f1a58b8b4adc25717,Answer.ans4_BV_talking,2
1b849f66cf9238a5504d95f4ef74d669bbd8d599c48b98d3451cd5b1,Answer.ans4_BV_talking,2
620c0ada0eb0cd3e9be789eb06ea1db42163f93e116f68b834f23547,Answer.ans4_BV_talking,1
5b39269bcb528dc40ece956b0c4a06432fbd05b0de63031a81d63220,Answer.ans4_BV_talking,2
c7a5e5df9dcc60928f9a4a8a130f1d45a7375d13025ea7cd1e3b8b8e,Answer.ans4_BV_talking,1
3d8a0034b10bca92cf83789b552304d5a17d44339e982e3200a68538,Answer.ans4_BV_talking,3
a645427daffc510967aeb932ef85489725228af88cd2113ba168166a,Answer.ans4_BV_talking,2
95520aac0ad542ca24d62d67ca55dac63fb45dadf776e2c2263e9b61,Answer.ans4_BV_talking,2
e18baf8cdc199be855b961c28becb67fd861fbbb9db476807e786095,Answer.ans4_BV_talking,2
039097d6936739c0f438e1157ba7bc4049ea85bfb6185a04ef02b323,Answer.ans4_BV_talking,2
83215e351f09ccff7c9fad7e5b1a0d493c3a8a0658ad121bcc48862b,Answer.ans4_BV_talking,2
56bc2a22d076c7473a94e63393db628d0ac859493f73920de27d5f17,Answer.ans4_BV_talking,1
351b41e46e003115277d146f62b976bb7563d5947800107555437c0c,Answer.ans4_BV_talking,2
a3742535a78fc397b4fd4cb306f83ab7fe928ac6359587bb9f72036f,Answer.ans4_BV_talking,2
f08d44fbf096e0c86fd39edff426915b3debaf036e7b0448f92fc500,Answer.ans4_BV_talking,3
006b74d993d7977dd3676d54ba7ea53897bfdd2af9c560ccc5ab21d8,Answer.ans4_BV_talking,2
be7f66176f386d9a27694de3083e9efac358527f6f97990db4d0f7b8,Answer.ans4_BV_talking,1
6a543f1999d1d2cc647d5a18ed4b6777d8ec0383b21cd7a2fa03651f,Answer.ans4_BV_talking,2
45b0f8ac95b27e6e7dfdb97a50105c99b7fcdf8171a2338da35a40fd,Answer.ans4_BV_talking,2
2c1930eddc50cadff14b7c7521967700f3471d8aabf7a5b653c55306,Answer.ans4_BV_talking,3
0a3182aa25e38b91e6f90cc2140a5f7eeff0a6f37c436245104b8ec2,Answer.ans4_BV_talking,3
020f5fa9e4802d5fe3fe7f3bd16a3c847b2f31be6431ba10ed816217,Answer.ans4_BV_talking,2
3c9f8fdd985d0ea45cd0f1897e2ee8c6754bb87f8eff691fb68fcf91,Answer.ans4_BV_talking,2
e156779363a08fc898e94cfaa6e1b543a8b9852bf7666a132da203d9,Answer.ans4_BV_talking,2
cf621cd80ef3190897e8e45afaafaaed0cec6a57c8464559d9873376,Answer.ans4_BV_talking,3
3dd7c77aa401c677737dd0ed158ee7a2adc88af87d16d24ed794edc7,Answer.ans4_BV_talking,2
f84ebeb9c092c0827099c8d1c1c74f9f04ee78bf94103cd5e0561751,Answer.ans4_BV_talking,2
3df2fadc0a37ac1c29eca19ffc00580e02dae117068e77e5d8c1854b,Answer.ans4_BV_talking,1
fa547ba2285fccc504cf5d0e37dfb2a3d91d57b43bcf0312209b4fd8,Answer.ans4_BV_talking,2
be18c431bcd604a6a19ff11f2c0b1b781b9a854b7345a01433c306fd,Answer.ans4_BV_talking,2
bf29789daf50c0c43f78d7ed0f3e8a51451731b1dafb530cf6358de0,Answer.ans4_LVC_embracing,1
e8b6ed0745a99599c3e899ffd98a0587d0699779a59b89a1d629f334,Answer.ans4_LVC_embracing,3
66d17854e7483eeb0bd0f682153383a6b3b12ad2bf5230da6b897ceb,Answer.ans4_LVC_embracing,1
b06ce0eeb4eda9e636a63d58ab9839cbe42fa2b3b8bf54102e5c8b7c,Answer.ans4_LVC_embracing,1
ae72f661998e6d143c90d8a6b1c6c97475f52f974fd9ffd0fdd7a704,Answer.ans4_LVC_embracing,1
5aa8f1d0540e4c6e1cbd989d94dbe2717fb986d948720a18ff4ef4f1,Answer.ans4_LVC_embracing,1
f517269f7f8161a505166e21b8ad7b50ab72bbfdc4226a5655ff83db,Answer.ans4_LVC_embracing,2
bbf1254c337aeaf1d961556f199af290d5ac1397ffc088943a7932ce,Answer.ans4_LVC_embracing,1
6396bc3c2ef07a7dec5eeb312542aac2084a5f581c26a2fd0763112b,Answer.ans4_LVC_embracing,1
78ca83f6966dcbc575bb4eb31928b20da83cd1d978035779647cf3f3,Answer.ans4_LVC_embracing,1
941704598006c208769a819296ab771eaf9e3d3f1a58b8b4adc25717,Answer.ans4_LVC_embracing,1
1b849f66cf9238a5504d95f4ef74d669bbd8d599c48b98d3451cd5b1,Answer.ans4_LVC_embracing,1
620c0ada0eb0cd3e9be789eb06ea1db42163f93e116f68b834f23547,Answer.ans4_LVC_embracing,1
5b39269bcb528dc40ece956b0c4a06432fbd05b0de63031a81d63220,Answer.ans4_LVC_embracing,4
c7a5e5df9dcc60928f9a4a8a130f1d45a7375d13025ea7cd1e3b8b8e,Answer.ans4_LVC_embracing,1
3d8a0034b10bca92cf83789b552304d5a17d44339e982e3200a68538,Answer.ans4_LVC_embracing,1
a645427daffc510967aeb932ef85489725228af88cd2113ba168166a,Answer.ans4_LVC_embracing,2
95520aac0ad542ca24d62d67ca55dac63fb45dadf776e2c2263e9b61,Answer.ans4_LVC_embracing,1
e18baf8cdc199be855b961c28becb67fd861fbbb9db476807e786095,Answer.ans4_LVC_embracing,2
039097d6936739c0f438e1157ba7bc4049ea85bfb6185a04ef02b323,Answer.ans4_LVC_embracing,2
83215e351f09ccff7c9fad7e5b1a0d493c3a8a0658ad121bcc48862b,Answer.ans4_LVC_embracing,1
56bc2a22d076c7473a94e63393db628d0ac859493f73920de27d5f17,Answer.ans4_LVC_embracing,2
351b41e46e003115277d146f62b976bb7563d5947800107555437c0c,Answer.ans4_LVC_embracing,2
a3742535a78fc397b4fd4cb306f83ab7fe928ac6359587bb9f72036f,Answer.ans4_LVC_embracing,2
f08d44fbf096e0c86fd39edff426915b3debaf036e7b0448f92fc500,Answer.ans4_LVC_embracing,2
006b74d993d7977dd3676d54ba7ea53897bfdd2af9c560ccc5ab21d8,Answer.ans4_LVC_embracing,1
be7f66176f386d9a27694de3083e9efac358527f6f97990db4d0f7b8,Answer.ans4_LVC_embracing,2
6a543f1999d1d2cc647d5a18ed4b6777d8ec0383b21cd7a2fa03651f,Answer.ans4_LVC_embracing,1
45b0f8ac95b27e6e7dfdb97a50105c99b7fcdf8171a2338da35a40fd,Answer.ans4_LVC_embracing,1
2c1930eddc50cadff14b7c7521967700f3471d8aabf7a5b653c55306,Answer.ans4_LVC_embracing,3
0a3182aa25e38b91e6f90cc2140a5f7eeff0a6f37c436245104b8ec2,Answer.ans4_LVC_embracing,2
020f5fa9e4802d5fe3fe7f3bd16a3c847b2f31be6431ba10ed816217,Answer.ans4_LVC_embracing,2
3c9f8fdd985d0ea45cd0f1897e2ee8c6754bb87f8eff691fb68fcf91,Answer.ans4_LVC_embracing,2
e156779363a08fc898e94cfaa6e1b543a8b9852bf7666a132da203d9,Answer.ans4_LVC_embracing,1
cf621cd80ef3190897e8e45afaafaaed0cec6a57c8464559d9873376,Answer.ans4_LVC_embracing,3
3dd7c77aa401c677737dd0ed158ee7a2adc88af87d16d24ed794edc7,Answer.ans4_LVC_embracing,1
f84ebeb9c092c0827099c8d1c1c74f9f04ee78bf94103cd5e0561751,Answer.ans4_LVC_embracing,2
3df2fadc0a37ac1c29eca19ffc00580e02dae117068e77e5d8c1854b,Answer.ans4_LVC_embracing,1
fa547ba2285fccc504cf5d0e37dfb2a3d91d57b43bcf0312209b4fd8,Answer.ans4_LVC_embracing,2
be18c431bcd604a6a19ff11f2c0b1b781b9a854b7345a01433c306fd,Answer.ans4_LVC_embracing,1
bf29789daf50c0c43f78d7ed0f3e8a51451731b1dafb530cf6358de0,Answer.ans4_LVC_encouraging,1
e8b6ed0745a99599c3e899ffd98a0587d0699779a59b89a1d629f334,Answer.ans4_LVC_encouraging,4
66d17854e7483eeb0bd0f682153383a6b3b12ad2bf5230da6b897ceb,Answer.ans4_LVC_encouraging,1
b06ce0eeb4eda9e636a63d58ab9839cbe42fa2b3b8bf54102e5c8b7c,Answer.ans4_LVC_encouraging,1
ae72f661998e6d143c90d8a6b1c6c97475f52f974fd9ffd0fdd7a704,Answer.ans4_LVC_encouraging,1
5aa8f1d0540e4c6e1cbd989d94dbe2717fb986d948720a18ff4ef4f1,Answer.ans4_LVC_encouraging,3
f517269f7f8161a505166e21b8ad7b50ab72bbfdc4226a5655ff83db,Answer.ans4_LVC_encouraging,1
bbf1254c337aeaf1d961556f199af290d5ac1397ffc088943a7932ce,Answer.ans4_LVC_encouraging,2
6396bc3c2ef07a7dec5eeb312542aac2084a5f581c26a2fd0763112b,Answer.ans4_LVC_encouraging,1
78ca83f6966dcbc575bb4eb31928b20da83cd1d978035779647cf3f3,Answer.ans4_LVC_encouraging,1
941704598006c208769a819296ab771eaf9e3d3f1a58b8b4adc25717,Answer.ans4_LVC_encouraging,1
1b849f66cf9238a5504d95f4ef74d669bbd8d599c48b98d3451cd5b1,Answer.ans4_LVC_encouraging,1
620c0ada0eb0cd3e9be789eb06ea1db42163f93e116f68b834f23547,Answer.ans4_LVC_encouraging,1
5b39269bcb528dc40ece956b0c4a06432fbd05b0de63031a81d63220,Answer.ans4_LVC_encouraging,4
c7a5e5df9dcc60928f9a4a8a130f1d45a7375d13025ea7cd1e3b8b8e,Answer.ans4_LVC_encouraging,3
3d8a0034b10bca92cf83789b552304d5a17d44339e982e3200a68538,Answer.ans4_LVC_encouraging,1
a645427daffc510967aeb932ef85489725228af88cd2113ba168166a,Answer.ans4_LVC_encouraging,1
95520aac0ad542ca24d62d67ca55dac63fb45dadf776e2c2263e9b61,Answer.ans4_LVC_encouraging,1
e18baf8cdc199be855b961c28becb67fd861fbbb9db476807e786095,Answer.ans4_LVC_encouraging,1
039097d6936739c0f438e1157ba7bc4049ea85bfb6185a04ef02b323,Answer.ans4_LVC_encouraging,1
83215e351f09ccff7c9fad7e5b1a0d493c3a8a0658ad121bcc48862b,Answer.ans4_LVC_encouraging,2
56bc2a22d076c7473a94e63393db628d0ac859493f73920de27d5f17,Answer.ans4_LVC_encouraging,1
351b41e46e003115277d146f62b976bb7563d5947800107555437c0c,Answer.ans4_LVC_encouraging,1
a3742535a78fc397b4fd4cb306f83ab7fe928ac6359587bb9f72036f,Answer.ans4_LVC_encouraging,2
f08d44fbf096e0c86fd39edff426915b3debaf036e7b0448f92fc500,Answer.ans4_LVC_encouraging,1
006b74d993d7977dd3676d54ba7ea53897bfdd2af9c560ccc5ab21d8,Answer.ans4_LVC_encouraging,2
be7f66176f386d9a27694de3083e9efac358527f6f97990db4d0f7b8,Answer.ans4_LVC_encouraging,2
6a543f1999d1d2cc647d5a18ed4b6777d8ec0383b21cd7a2fa03651f,Answer.ans4_LVC_encouraging,1
45b0f8ac95b27e6e7dfdb97a50105c99b7fcdf8171a2338da35a40fd,Answer.ans4_LVC_encouraging,1
2c1930eddc50cadff14b7c7521967700f3471d8aabf7a5b653c55306,Answer.ans4_LVC_encouraging,1
0a3182aa25e38b91e6f90cc2140a5f7eeff0a6f37c436245104b8ec2,Answer.ans4_LVC_encouraging,2
020f5fa9e4802d5fe3fe7f3bd16a3c847b2f31be6431ba10ed816217,Answer.ans4_LVC_encouraging,1
3c9f8fdd985d0ea45cd0f1897e2ee8c6754bb87f8eff691fb68fcf91,Answer.ans4_LVC_encouraging,2
e156779363a08fc898e94cfaa6e1b543a8b9852bf7666a132da203d9,Answer.ans4_LVC_encouraging,1
cf621cd80ef3190897e8e45afaafaaed0cec6a57c8464559d9873376,Answer.ans4_LVC_encouraging,3
3dd7c77aa401c677737dd0ed158ee7a2adc88af87d16d24ed794edc7,Answer.ans4_LVC_encouraging,1
f84ebeb9c092c0827099c8d1c1c74f9f04ee78bf94103cd5e0561751,Answer.ans4_LVC_encouraging,1
3df2fadc0a37ac1c29eca19ffc00580e02dae117068e77e5d8c1854b,Answer.ans4_LVC_encouraging,1
fa547ba2285fccc504cf5d0e37dfb2a3d91d57b43bcf0312209b4fd8,Answer.ans4_LVC_encouraging,2
be18c431bcd604a6a19ff11f2c0b1b781b9a854b7345a01433c306fd,Answer.ans4_LVC_encouraging,1
