workerId,list,category,pair,how many,eventCat,event
260683957e669684bf2cea8dba133658788c6e51cc3bee54df3633cb,2,LVC,20,30,kindness,condoling
260683957e669684bf2cea8dba133658788c6e51cc3bee54df3633cb,2,BV,17,3,kindness,assisting
260683957e669684bf2cea8dba133658788c6e51cc3bee54df3633cb,2,LVC,2,1,contact,kicking
260683957e669684bf2cea8dba133658788c6e51cc3bee54df3633cb,2,LVC,24,24,kindness,respecting
260683957e669684bf2cea8dba133658788c6e51cc3bee54df3633cb,3,filler,30,2,filler,filler
260683957e669684bf2cea8dba133658788c6e51cc3bee54df3633cb,2,LVC,14,1,utterance,addressing
260683957e669684bf2cea8dba133658788c6e51cc3bee54df3633cb,3,filler,38,10,filler,filler
260683957e669684bf2cea8dba133658788c6e51cc3bee54df3633cb,3,filler,31,20,filler,filler
260683957e669684bf2cea8dba133658788c6e51cc3bee54df3633cb,3,filler,38,2,filler,filler
260683957e669684bf2cea8dba133658788c6e51cc3bee54df3633cb,3,filler,27,2,filler,filler
260683957e669684bf2cea8dba133658788c6e51cc3bee54df3633cb,2,BV,3,2,contact,hugging
260683957e669684bf2cea8dba133658788c6e51cc3bee54df3633cb,3,filler,36,30,filler,filler
260683957e669684bf2cea8dba133658788c6e51cc3bee54df3633cb,2,BV,13,1,utterance,presenting
260683957e669684bf2cea8dba133658788c6e51cc3bee54df3633cb,3,filler,25,3,filler,filler
260683957e669684bf2cea8dba133658788c6e51cc3bee54df3633cb,3,filler,32,6,filler,filler
260683957e669684bf2cea8dba133658788c6e51cc3bee54df3633cb,2,BV,21,1,kindness,helping
260683957e669684bf2cea8dba133658788c6e51cc3bee54df3633cb,3,filler,39,1,filler,filler
cf621cd80ef3190897e8e45afaafaaed0cec6a57c8464559d9873376,2,BV,15,3,kindness,advising
cf621cd80ef3190897e8e45afaafaaed0cec6a57c8464559d9873376,3,filler,35,5,filler,filler
cf621cd80ef3190897e8e45afaafaaed0cec6a57c8464559d9873376,2,LVC,22,1,kindness,recognizing
cf621cd80ef3190897e8e45afaafaaed0cec6a57c8464559d9873376,3,filler,35,1,filler,filler
cf621cd80ef3190897e8e45afaafaaed0cec6a57c8464559d9873376,2,LVC,8,1,utterance,scolding
cf621cd80ef3190897e8e45afaafaaed0cec6a57c8464559d9873376,2,LVC,4,1,contact,embracing
cf621cd80ef3190897e8e45afaafaaed0cec6a57c8464559d9873376,3,filler,30,1,filler,filler
cf621cd80ef3190897e8e45afaafaaed0cec6a57c8464559d9873376,2,BV,1,1,contact,kissing
cf621cd80ef3190897e8e45afaafaaed0cec6a57c8464559d9873376,3,filler,25,1,filler,filler
cf621cd80ef3190897e8e45afaafaaed0cec6a57c8464559d9873376,3,filler,36,4,filler,filler
cf621cd80ef3190897e8e45afaafaaed0cec6a57c8464559d9873376,2,BV,9,1,utterance,thanking
cf621cd80ef3190897e8e45afaafaaed0cec6a57c8464559d9873376,3,filler,29,1,filler,filler
cf621cd80ef3190897e8e45afaafaaed0cec6a57c8464559d9873376,3,filler,28,1,filler,filler
cf621cd80ef3190897e8e45afaafaaed0cec6a57c8464559d9873376,3,filler,37,12,filler,filler
cf621cd80ef3190897e8e45afaafaaed0cec6a57c8464559d9873376,3,filler,37,2,filler,filler
cf621cd80ef3190897e8e45afaafaaed0cec6a57c8464559d9873376,2,LVC,16,1,kindness,approving
cf621cd80ef3190897e8e45afaafaaed0cec6a57c8464559d9873376,3,filler,28,1,filler,filler
cf621cd80ef3190897e8e45afaafaaed0cec6a57c8464559d9873376,2,BV,11,1,utterance,talking
cf621cd80ef3190897e8e45afaafaaed0cec6a57c8464559d9873376,3,filler,27,1,filler,filler
cf621cd80ef3190897e8e45afaafaaed0cec6a57c8464559d9873376,2,BV,23,50,kindness,supporting
cf621cd80ef3190897e8e45afaafaaed0cec6a57c8464559d9873376,3,filler,34,200,filler,filler
cf621cd80ef3190897e8e45afaafaaed0cec6a57c8464559d9873376,2,BV,7,24,contact,shaking
cf621cd80ef3190897e8e45afaafaaed0cec6a57c8464559d9873376,3,filler,39,50,filler,filler
cf621cd80ef3190897e8e45afaafaaed0cec6a57c8464559d9873376,3,filler,31,100,filler,filler
cf621cd80ef3190897e8e45afaafaaed0cec6a57c8464559d9873376,3,filler,33,1,filler,filler
cf621cd80ef3190897e8e45afaafaaed0cec6a57c8464559d9873376,2,LVC,12,1,utterance,speaking
cf621cd80ef3190897e8e45afaafaaed0cec6a57c8464559d9873376,3,filler,34,8,filler,filler
cf621cd80ef3190897e8e45afaafaaed0cec6a57c8464559d9873376,2,LVC,18,1,kindness,assuring
cf621cd80ef3190897e8e45afaafaaed0cec6a57c8464559d9873376,3,filler,32,5,filler,filler
cf621cd80ef3190897e8e45afaafaaed0cec6a57c8464559d9873376,3,filler,33,3,filler,filler
cf621cd80ef3190897e8e45afaafaaed0cec6a57c8464559d9873376,2,LVC,10,1,utterance,lecturing
cf621cd80ef3190897e8e45afaafaaed0cec6a57c8464559d9873376,3,filler,29,1,filler,filler
cf621cd80ef3190897e8e45afaafaaed0cec6a57c8464559d9873376,3,filler,26,1,filler,filler
cf621cd80ef3190897e8e45afaafaaed0cec6a57c8464559d9873376,2,BV,19,12,kindness,encouraging
cf621cd80ef3190897e8e45afaafaaed0cec6a57c8464559d9873376,3,filler,26,30,filler,filler
cf621cd80ef3190897e8e45afaafaaed0cec6a57c8464559d9873376,2,LVC,6,1,contact,poking
cf621cd80ef3190897e8e45afaafaaed0cec6a57c8464559d9873376,2,BV,5,5,contact,cuddling
cf621cd80ef3190897e8e45afaafaaed0cec6a57c8464559d9873376,2,LVC,20,0,kindness,condoling
cf621cd80ef3190897e8e45afaafaaed0cec6a57c8464559d9873376,2,BV,17,1,kindness,assisting
cf621cd80ef3190897e8e45afaafaaed0cec6a57c8464559d9873376,2,LVC,2,1,contact,kicking
cf621cd80ef3190897e8e45afaafaaed0cec6a57c8464559d9873376,2,LVC,24,1,kindness,respecting
cf621cd80ef3190897e8e45afaafaaed0cec6a57c8464559d9873376,3,filler,30,3,filler,filler
cf621cd80ef3190897e8e45afaafaaed0cec6a57c8464559d9873376,2,LVC,14,1,utterance,addressing
cf621cd80ef3190897e8e45afaafaaed0cec6a57c8464559d9873376,3,filler,38,100,filler,filler
cf621cd80ef3190897e8e45afaafaaed0cec6a57c8464559d9873376,3,filler,31,25,filler,filler
cf621cd80ef3190897e8e45afaafaaed0cec6a57c8464559d9873376,3,filler,38,2,filler,filler
cf621cd80ef3190897e8e45afaafaaed0cec6a57c8464559d9873376,3,filler,27,0,filler,filler
cf621cd80ef3190897e8e45afaafaaed0cec6a57c8464559d9873376,2,BV,3,1,contact,hugging
cf621cd80ef3190897e8e45afaafaaed0cec6a57c8464559d9873376,3,filler,36,2,filler,filler
cf621cd80ef3190897e8e45afaafaaed0cec6a57c8464559d9873376,2,BV,13,1,utterance,presenting
cf621cd80ef3190897e8e45afaafaaed0cec6a57c8464559d9873376,3,filler,25,1,filler,filler
cf621cd80ef3190897e8e45afaafaaed0cec6a57c8464559d9873376,3,filler,32,20,filler,filler
cf621cd80ef3190897e8e45afaafaaed0cec6a57c8464559d9873376,2,BV,21,6,kindness,helping
cf621cd80ef3190897e8e45afaafaaed0cec6a57c8464559d9873376,3,filler,39,1,filler,filler
1ed913a0dd33626d545e3948a8a72fe9cc3b43e6a96fbc5cb1e77edd,2,BV,15,2,kindness,advising
1ed913a0dd33626d545e3948a8a72fe9cc3b43e6a96fbc5cb1e77edd,3,filler,35,6,filler,filler
1ed913a0dd33626d545e3948a8a72fe9cc3b43e6a96fbc5cb1e77edd,2,LVC,22,1,kindness,recognizing
1ed913a0dd33626d545e3948a8a72fe9cc3b43e6a96fbc5cb1e77edd,3,filler,35,1,filler,filler
1ed913a0dd33626d545e3948a8a72fe9cc3b43e6a96fbc5cb1e77edd,2,LVC,8,1,utterance,scolding
1ed913a0dd33626d545e3948a8a72fe9cc3b43e6a96fbc5cb1e77edd,2,LVC,4,2,contact,embracing
1ed913a0dd33626d545e3948a8a72fe9cc3b43e6a96fbc5cb1e77edd,3,filler,30,1,filler,filler
1ed913a0dd33626d545e3948a8a72fe9cc3b43e6a96fbc5cb1e77edd,2,BV,1,3,contact,kissing
1ed913a0dd33626d545e3948a8a72fe9cc3b43e6a96fbc5cb1e77edd,3,filler,25,1,filler,filler
1ed913a0dd33626d545e3948a8a72fe9cc3b43e6a96fbc5cb1e77edd,3,filler,36,14,filler,filler
1ed913a0dd33626d545e3948a8a72fe9cc3b43e6a96fbc5cb1e77edd,2,BV,9,1,utterance,thanking
1ed913a0dd33626d545e3948a8a72fe9cc3b43e6a96fbc5cb1e77edd,3,filler,29,1,filler,filler
1ed913a0dd33626d545e3948a8a72fe9cc3b43e6a96fbc5cb1e77edd,3,filler,28,3,filler,filler
1ed913a0dd33626d545e3948a8a72fe9cc3b43e6a96fbc5cb1e77edd,3,filler,37,6,filler,filler
1ed913a0dd33626d545e3948a8a72fe9cc3b43e6a96fbc5cb1e77edd,3,filler,37,2,filler,filler
1ed913a0dd33626d545e3948a8a72fe9cc3b43e6a96fbc5cb1e77edd,2,LVC,16,1,kindness,approving
1ed913a0dd33626d545e3948a8a72fe9cc3b43e6a96fbc5cb1e77edd,3,filler,28,1,filler,filler
1ed913a0dd33626d545e3948a8a72fe9cc3b43e6a96fbc5cb1e77edd,2,BV,11,3,utterance,talking
1ed913a0dd33626d545e3948a8a72fe9cc3b43e6a96fbc5cb1e77edd,3,filler,27,2,filler,filler
1ed913a0dd33626d545e3948a8a72fe9cc3b43e6a96fbc5cb1e77edd,2,BV,23,3,kindness,supporting
1ed913a0dd33626d545e3948a8a72fe9cc3b43e6a96fbc5cb1e77edd,3,filler,34,10,filler,filler
1ed913a0dd33626d545e3948a8a72fe9cc3b43e6a96fbc5cb1e77edd,2,BV,7,12,contact,shaking
1ed913a0dd33626d545e3948a8a72fe9cc3b43e6a96fbc5cb1e77edd,3,filler,39,7,filler,filler
1ed913a0dd33626d545e3948a8a72fe9cc3b43e6a96fbc5cb1e77edd,3,filler,31,20,filler,filler
1ed913a0dd33626d545e3948a8a72fe9cc3b43e6a96fbc5cb1e77edd,3,filler,33,1,filler,filler
1ed913a0dd33626d545e3948a8a72fe9cc3b43e6a96fbc5cb1e77edd,2,LVC,12,1,utterance,speaking
1ed913a0dd33626d545e3948a8a72fe9cc3b43e6a96fbc5cb1e77edd,3,filler,34,25,filler,filler
1ed913a0dd33626d545e3948a8a72fe9cc3b43e6a96fbc5cb1e77edd,2,LVC,18,2,kindness,assuring
1ed913a0dd33626d545e3948a8a72fe9cc3b43e6a96fbc5cb1e77edd,3,filler,32,5,filler,filler
1ed913a0dd33626d545e3948a8a72fe9cc3b43e6a96fbc5cb1e77edd,3,filler,33,8,filler,filler
1ed913a0dd33626d545e3948a8a72fe9cc3b43e6a96fbc5cb1e77edd,2,LVC,10,1,utterance,lecturing
1ed913a0dd33626d545e3948a8a72fe9cc3b43e6a96fbc5cb1e77edd,3,filler,29,1,filler,filler
1ed913a0dd33626d545e3948a8a72fe9cc3b43e6a96fbc5cb1e77edd,3,filler,26,1,filler,filler
1ed913a0dd33626d545e3948a8a72fe9cc3b43e6a96fbc5cb1e77edd,2,BV,19,6,kindness,encouraging
1ed913a0dd33626d545e3948a8a72fe9cc3b43e6a96fbc5cb1e77edd,3,filler,26,3,filler,filler
1ed913a0dd33626d545e3948a8a72fe9cc3b43e6a96fbc5cb1e77edd,2,LVC,6,2,contact,poking
1ed913a0dd33626d545e3948a8a72fe9cc3b43e6a96fbc5cb1e77edd,2,BV,5,1,contact,cuddling
1ed913a0dd33626d545e3948a8a72fe9cc3b43e6a96fbc5cb1e77edd,2,LVC,20,100,kindness,condoling
1ed913a0dd33626d545e3948a8a72fe9cc3b43e6a96fbc5cb1e77edd,2,BV,17,8,kindness,assisting
1ed913a0dd33626d545e3948a8a72fe9cc3b43e6a96fbc5cb1e77edd,2,LVC,2,1,contact,kicking
1ed913a0dd33626d545e3948a8a72fe9cc3b43e6a96fbc5cb1e77edd,2,LVC,24,1,kindness,respecting
1ed913a0dd33626d545e3948a8a72fe9cc3b43e6a96fbc5cb1e77edd,3,filler,30,1,filler,filler
1ed913a0dd33626d545e3948a8a72fe9cc3b43e6a96fbc5cb1e77edd,2,LVC,14,1,utterance,addressing
1ed913a0dd33626d545e3948a8a72fe9cc3b43e6a96fbc5cb1e77edd,3,filler,38,5,filler,filler
1ed913a0dd33626d545e3948a8a72fe9cc3b43e6a96fbc5cb1e77edd,3,filler,31,24,filler,filler
1ed913a0dd33626d545e3948a8a72fe9cc3b43e6a96fbc5cb1e77edd,3,filler,38,1,filler,filler
1ed913a0dd33626d545e3948a8a72fe9cc3b43e6a96fbc5cb1e77edd,3,filler,27,7,filler,filler
1ed913a0dd33626d545e3948a8a72fe9cc3b43e6a96fbc5cb1e77edd,2,BV,3,3,contact,hugging
1ed913a0dd33626d545e3948a8a72fe9cc3b43e6a96fbc5cb1e77edd,3,filler,36,2,filler,filler
1ed913a0dd33626d545e3948a8a72fe9cc3b43e6a96fbc5cb1e77edd,2,BV,13,1,utterance,presenting
1ed913a0dd33626d545e3948a8a72fe9cc3b43e6a96fbc5cb1e77edd,3,filler,25,1,filler,filler
1ed913a0dd33626d545e3948a8a72fe9cc3b43e6a96fbc5cb1e77edd,3,filler,32,10,filler,filler
1ed913a0dd33626d545e3948a8a72fe9cc3b43e6a96fbc5cb1e77edd,2,BV,21,2,kindness,helping
1ed913a0dd33626d545e3948a8a72fe9cc3b43e6a96fbc5cb1e77edd,3,filler,39,1,filler,filler
84f1106535e640ac7c867cd28657476f8ef08e4e3027ec4e5e6f1787,2,BV,15,1,kindness,advising
84f1106535e640ac7c867cd28657476f8ef08e4e3027ec4e5e6f1787,3,filler,35,2,filler,filler
84f1106535e640ac7c867cd28657476f8ef08e4e3027ec4e5e6f1787,2,LVC,22,1,kindness,recognizing
84f1106535e640ac7c867cd28657476f8ef08e4e3027ec4e5e6f1787,3,filler,35,1,filler,filler
84f1106535e640ac7c867cd28657476f8ef08e4e3027ec4e5e6f1787,2,LVC,8,1,utterance,scolding
84f1106535e640ac7c867cd28657476f8ef08e4e3027ec4e5e6f1787,2,LVC,4,1,contact,embracing
84f1106535e640ac7c867cd28657476f8ef08e4e3027ec4e5e6f1787,3,filler,30,1,filler,filler
84f1106535e640ac7c867cd28657476f8ef08e4e3027ec4e5e6f1787,2,BV,1,2,contact,kissing
84f1106535e640ac7c867cd28657476f8ef08e4e3027ec4e5e6f1787,3,filler,25,1,filler,filler
84f1106535e640ac7c867cd28657476f8ef08e4e3027ec4e5e6f1787,3,filler,36,10,filler,filler
84f1106535e640ac7c867cd28657476f8ef08e4e3027ec4e5e6f1787,2,BV,9,2,utterance,thanking
84f1106535e640ac7c867cd28657476f8ef08e4e3027ec4e5e6f1787,3,filler,29,1,filler,filler
84f1106535e640ac7c867cd28657476f8ef08e4e3027ec4e5e6f1787,3,filler,28,2,filler,filler
84f1106535e640ac7c867cd28657476f8ef08e4e3027ec4e5e6f1787,3,filler,37,3,filler,filler
84f1106535e640ac7c867cd28657476f8ef08e4e3027ec4e5e6f1787,3,filler,37,2,filler,filler
84f1106535e640ac7c867cd28657476f8ef08e4e3027ec4e5e6f1787,2,LVC,16,1,kindness,approving
84f1106535e640ac7c867cd28657476f8ef08e4e3027ec4e5e6f1787,3,filler,28,1,filler,filler
84f1106535e640ac7c867cd28657476f8ef08e4e3027ec4e5e6f1787,2,BV,11,1,utterance,talking
84f1106535e640ac7c867cd28657476f8ef08e4e3027ec4e5e6f1787,3,filler,27,1,filler,filler
84f1106535e640ac7c867cd28657476f8ef08e4e3027ec4e5e6f1787,2,BV,23,1,kindness,supporting
84f1106535e640ac7c867cd28657476f8ef08e4e3027ec4e5e6f1787,3,filler,34,3,filler,filler
84f1106535e640ac7c867cd28657476f8ef08e4e3027ec4e5e6f1787,2,BV,7,2,contact,shaking
84f1106535e640ac7c867cd28657476f8ef08e4e3027ec4e5e6f1787,3,filler,39,2,filler,filler
84f1106535e640ac7c867cd28657476f8ef08e4e3027ec4e5e6f1787,3,filler,31,20,filler,filler
84f1106535e640ac7c867cd28657476f8ef08e4e3027ec4e5e6f1787,3,filler,33,1,filler,filler
84f1106535e640ac7c867cd28657476f8ef08e4e3027ec4e5e6f1787,2,LVC,12,1,utterance,speaking
84f1106535e640ac7c867cd28657476f8ef08e4e3027ec4e5e6f1787,3,filler,34,6,filler,filler
84f1106535e640ac7c867cd28657476f8ef08e4e3027ec4e5e6f1787,2,LVC,18,1,kindness,assuring
84f1106535e640ac7c867cd28657476f8ef08e4e3027ec4e5e6f1787,3,filler,32,3,filler,filler
84f1106535e640ac7c867cd28657476f8ef08e4e3027ec4e5e6f1787,3,filler,33,3,filler,filler
84f1106535e640ac7c867cd28657476f8ef08e4e3027ec4e5e6f1787,2,LVC,10,1,utterance,lecturing
84f1106535e640ac7c867cd28657476f8ef08e4e3027ec4e5e6f1787,3,filler,29,1,filler,filler
84f1106535e640ac7c867cd28657476f8ef08e4e3027ec4e5e6f1787,3,filler,26,1,filler,filler
84f1106535e640ac7c867cd28657476f8ef08e4e3027ec4e5e6f1787,2,BV,19,3,kindness,encouraging
84f1106535e640ac7c867cd28657476f8ef08e4e3027ec4e5e6f1787,3,filler,26,1,filler,filler
84f1106535e640ac7c867cd28657476f8ef08e4e3027ec4e5e6f1787,2,LVC,6,1,contact,poking
84f1106535e640ac7c867cd28657476f8ef08e4e3027ec4e5e6f1787,2,BV,5,1,contact,cuddling
84f1106535e640ac7c867cd28657476f8ef08e4e3027ec4e5e6f1787,2,LVC,20,50,kindness,condoling
84f1106535e640ac7c867cd28657476f8ef08e4e3027ec4e5e6f1787,2,BV,17,1,kindness,assisting
84f1106535e640ac7c867cd28657476f8ef08e4e3027ec4e5e6f1787,2,LVC,2,1,contact,kicking
84f1106535e640ac7c867cd28657476f8ef08e4e3027ec4e5e6f1787,2,LVC,24,1,kindness,respecting
84f1106535e640ac7c867cd28657476f8ef08e4e3027ec4e5e6f1787,3,filler,30,1,filler,filler
84f1106535e640ac7c867cd28657476f8ef08e4e3027ec4e5e6f1787,2,LVC,14,1,utterance,addressing
84f1106535e640ac7c867cd28657476f8ef08e4e3027ec4e5e6f1787,3,filler,38,50,filler,filler
84f1106535e640ac7c867cd28657476f8ef08e4e3027ec4e5e6f1787,3,filler,31,10,filler,filler
84f1106535e640ac7c867cd28657476f8ef08e4e3027ec4e5e6f1787,3,filler,38,1,filler,filler
84f1106535e640ac7c867cd28657476f8ef08e4e3027ec4e5e6f1787,3,filler,27,1,filler,filler
84f1106535e640ac7c867cd28657476f8ef08e4e3027ec4e5e6f1787,2,BV,3,1,contact,hugging
84f1106535e640ac7c867cd28657476f8ef08e4e3027ec4e5e6f1787,3,filler,36,2,filler,filler
84f1106535e640ac7c867cd28657476f8ef08e4e3027ec4e5e6f1787,2,BV,13,1,utterance,presenting
84f1106535e640ac7c867cd28657476f8ef08e4e3027ec4e5e6f1787,3,filler,25,1,filler,filler
84f1106535e640ac7c867cd28657476f8ef08e4e3027ec4e5e6f1787,3,filler,32,5,filler,filler
84f1106535e640ac7c867cd28657476f8ef08e4e3027ec4e5e6f1787,2,BV,21,1,kindness,helping
84f1106535e640ac7c867cd28657476f8ef08e4e3027ec4e5e6f1787,3,filler,39,1,filler,filler
ff4a94d1b88f2d536a216e487f23d197f5a39ef8828655198ffadaee,2,BV,15,1,kindness,advising
ff4a94d1b88f2d536a216e487f23d197f5a39ef8828655198ffadaee,3,filler,35,2,filler,filler
ff4a94d1b88f2d536a216e487f23d197f5a39ef8828655198ffadaee,2,LVC,22,500,kindness,recognizing
ff4a94d1b88f2d536a216e487f23d197f5a39ef8828655198ffadaee,3,filler,35,1,filler,filler
ff4a94d1b88f2d536a216e487f23d197f5a39ef8828655198ffadaee,2,LVC,8,1,utterance,scolding
ff4a94d1b88f2d536a216e487f23d197f5a39ef8828655198ffadaee,2,LVC,4,1,contact,embracing
ff4a94d1b88f2d536a216e487f23d197f5a39ef8828655198ffadaee,3,filler,30,1,filler,filler
ff4a94d1b88f2d536a216e487f23d197f5a39ef8828655198ffadaee,2,BV,1,1,contact,kissing
ff4a94d1b88f2d536a216e487f23d197f5a39ef8828655198ffadaee,3,filler,25,1,filler,filler
ff4a94d1b88f2d536a216e487f23d197f5a39ef8828655198ffadaee,3,filler,36,50,filler,filler
ff4a94d1b88f2d536a216e487f23d197f5a39ef8828655198ffadaee,2,BV,9,5000,utterance,thanking
ff4a94d1b88f2d536a216e487f23d197f5a39ef8828655198ffadaee,3,filler,29,1,filler,filler
ff4a94d1b88f2d536a216e487f23d197f5a39ef8828655198ffadaee,3,filler,28,1,filler,filler
ff4a94d1b88f2d536a216e487f23d197f5a39ef8828655198ffadaee,3,filler,37,5,filler,filler
ff4a94d1b88f2d536a216e487f23d197f5a39ef8828655198ffadaee,3,filler,37,2,filler,filler
ff4a94d1b88f2d536a216e487f23d197f5a39ef8828655198ffadaee,2,LVC,16,1,kindness,approving
ff4a94d1b88f2d536a216e487f23d197f5a39ef8828655198ffadaee,3,filler,28,1,filler,filler
ff4a94d1b88f2d536a216e487f23d197f5a39ef8828655198ffadaee,2,BV,11,1,utterance,talking
ff4a94d1b88f2d536a216e487f23d197f5a39ef8828655198ffadaee,3,filler,27,1,filler,filler
ff4a94d1b88f2d536a216e487f23d197f5a39ef8828655198ffadaee,2,BV,23,1,kindness,supporting
ff4a94d1b88f2d536a216e487f23d197f5a39ef8828655198ffadaee,3,filler,34,30,filler,filler
ff4a94d1b88f2d536a216e487f23d197f5a39ef8828655198ffadaee,2,BV,7,50,contact,shaking
ff4a94d1b88f2d536a216e487f23d197f5a39ef8828655198ffadaee,3,filler,39,20,filler,filler
ff4a94d1b88f2d536a216e487f23d197f5a39ef8828655198ffadaee,3,filler,31,75,filler,filler
ff4a94d1b88f2d536a216e487f23d197f5a39ef8828655198ffadaee,3,filler,33,1,filler,filler
ff4a94d1b88f2d536a216e487f23d197f5a39ef8828655198ffadaee,2,LVC,12,1,utterance,speaking
ff4a94d1b88f2d536a216e487f23d197f5a39ef8828655198ffadaee,3,filler,34,15,filler,filler
ff4a94d1b88f2d536a216e487f23d197f5a39ef8828655198ffadaee,2,LVC,18,1,kindness,assuring
ff4a94d1b88f2d536a216e487f23d197f5a39ef8828655198ffadaee,3,filler,32,7,filler,filler
ff4a94d1b88f2d536a216e487f23d197f5a39ef8828655198ffadaee,3,filler,33,30,filler,filler
ff4a94d1b88f2d536a216e487f23d197f5a39ef8828655198ffadaee,2,LVC,10,1,utterance,lecturing
ff4a94d1b88f2d536a216e487f23d197f5a39ef8828655198ffadaee,3,filler,29,1,filler,filler
ff4a94d1b88f2d536a216e487f23d197f5a39ef8828655198ffadaee,3,filler,26,1,filler,filler
ff4a94d1b88f2d536a216e487f23d197f5a39ef8828655198ffadaee,2,BV,19,5,kindness,encouraging
ff4a94d1b88f2d536a216e487f23d197f5a39ef8828655198ffadaee,3,filler,26,1,filler,filler
ff4a94d1b88f2d536a216e487f23d197f5a39ef8828655198ffadaee,2,LVC,6,1,contact,poking
ff4a94d1b88f2d536a216e487f23d197f5a39ef8828655198ffadaee,2,BV,5,1,contact,cuddling
ff4a94d1b88f2d536a216e487f23d197f5a39ef8828655198ffadaee,2,LVC,20,2000,kindness,condoling
ff4a94d1b88f2d536a216e487f23d197f5a39ef8828655198ffadaee,2,BV,17,1,kindness,assisting
ff4a94d1b88f2d536a216e487f23d197f5a39ef8828655198ffadaee,2,LVC,2,1,contact,kicking
ff4a94d1b88f2d536a216e487f23d197f5a39ef8828655198ffadaee,2,LVC,24,1,kindness,respecting
ff4a94d1b88f2d536a216e487f23d197f5a39ef8828655198ffadaee,3,filler,30,10,filler,filler
ff4a94d1b88f2d536a216e487f23d197f5a39ef8828655198ffadaee,2,LVC,14,100,utterance,addressing
ff4a94d1b88f2d536a216e487f23d197f5a39ef8828655198ffadaee,3,filler,38,30,filler,filler
ff4a94d1b88f2d536a216e487f23d197f5a39ef8828655198ffadaee,3,filler,31,50,filler,filler
ff4a94d1b88f2d536a216e487f23d197f5a39ef8828655198ffadaee,3,filler,38,1,filler,filler
ff4a94d1b88f2d536a216e487f23d197f5a39ef8828655198ffadaee,3,filler,27,1000,filler,filler
ff4a94d1b88f2d536a216e487f23d197f5a39ef8828655198ffadaee,2,BV,3,1,contact,hugging
ff4a94d1b88f2d536a216e487f23d197f5a39ef8828655198ffadaee,3,filler,36,2,filler,filler
ff4a94d1b88f2d536a216e487f23d197f5a39ef8828655198ffadaee,2,BV,13,1,utterance,presenting
ff4a94d1b88f2d536a216e487f23d197f5a39ef8828655198ffadaee,3,filler,25,1,filler,filler
ff4a94d1b88f2d536a216e487f23d197f5a39ef8828655198ffadaee,3,filler,32,20,filler,filler
ff4a94d1b88f2d536a216e487f23d197f5a39ef8828655198ffadaee,2,BV,21,1,kindness,helping
ff4a94d1b88f2d536a216e487f23d197f5a39ef8828655198ffadaee,3,filler,39,1,filler,filler
efc86a1a877429a32539ee5a2401d44a83c07afcbe64ba75db7532e9,2,BV,15,1,kindness,advising
efc86a1a877429a32539ee5a2401d44a83c07afcbe64ba75db7532e9,3,filler,35,3,filler,filler
efc86a1a877429a32539ee5a2401d44a83c07afcbe64ba75db7532e9,2,LVC,22,1,kindness,recognizing
efc86a1a877429a32539ee5a2401d44a83c07afcbe64ba75db7532e9,3,filler,35,1,filler,filler
efc86a1a877429a32539ee5a2401d44a83c07afcbe64ba75db7532e9,2,LVC,8,1,utterance,scolding
efc86a1a877429a32539ee5a2401d44a83c07afcbe64ba75db7532e9,2,LVC,4,1,contact,embracing
efc86a1a877429a32539ee5a2401d44a83c07afcbe64ba75db7532e9,3,filler,30,1,filler,filler
efc86a1a877429a32539ee5a2401d44a83c07afcbe64ba75db7532e9,2,BV,1,1,contact,kissing
efc86a1a877429a32539ee5a2401d44a83c07afcbe64ba75db7532e9,3,filler,25,2,filler,filler
efc86a1a877429a32539ee5a2401d44a83c07afcbe64ba75db7532e9,3,filler,36,8,filler,filler
efc86a1a877429a32539ee5a2401d44a83c07afcbe64ba75db7532e9,2,BV,9,1,utterance,thanking
efc86a1a877429a32539ee5a2401d44a83c07afcbe64ba75db7532e9,3,filler,29,1,filler,filler
efc86a1a877429a32539ee5a2401d44a83c07afcbe64ba75db7532e9,3,filler,28,4,filler,filler
efc86a1a877429a32539ee5a2401d44a83c07afcbe64ba75db7532e9,3,filler,37,6,filler,filler
efc86a1a877429a32539ee5a2401d44a83c07afcbe64ba75db7532e9,3,filler,37,2,filler,filler
efc86a1a877429a32539ee5a2401d44a83c07afcbe64ba75db7532e9,2,LVC,16,1,kindness,approving
efc86a1a877429a32539ee5a2401d44a83c07afcbe64ba75db7532e9,3,filler,28,1,filler,filler
efc86a1a877429a32539ee5a2401d44a83c07afcbe64ba75db7532e9,2,BV,11,1,utterance,talking
efc86a1a877429a32539ee5a2401d44a83c07afcbe64ba75db7532e9,3,filler,27,1,filler,filler
efc86a1a877429a32539ee5a2401d44a83c07afcbe64ba75db7532e9,2,BV,23,1,kindness,supporting
efc86a1a877429a32539ee5a2401d44a83c07afcbe64ba75db7532e9,3,filler,34,10,filler,filler
efc86a1a877429a32539ee5a2401d44a83c07afcbe64ba75db7532e9,2,BV,7,4,contact,shaking
efc86a1a877429a32539ee5a2401d44a83c07afcbe64ba75db7532e9,3,filler,39,8,filler,filler
efc86a1a877429a32539ee5a2401d44a83c07afcbe64ba75db7532e9,3,filler,31,100,filler,filler
efc86a1a877429a32539ee5a2401d44a83c07afcbe64ba75db7532e9,3,filler,33,1,filler,filler
efc86a1a877429a32539ee5a2401d44a83c07afcbe64ba75db7532e9,2,LVC,12,1,utterance,speaking
