workerID,sentID,category,pair,lettervalue,numvalue,durCat,eventCat
2170f88a31cff8a1c5f56d3ea7a05bee22b527ff99531556367b951b,filler_67,filler,67,c,3,short,filler
08e9f6dd9ad87bf06f3b92e3e2c90afdd5184e21422bdc0e54f57863,filler_67,filler,67,b,2,short,filler
e9a830ba8e51932e279722944c66068528131c7bf857ae85eee81ad3,filler_67,filler,67,c,3,short,filler
84992c62ea077f56f48e464b0974cca29a92d7b78b2b96cd98646fdf,filler_67,filler,67,c,3,short,filler
946f58ea16305ca88ebeb6e389be18902a4546fa74a139cdf362d755,filler_67,filler,67,a,1,short,filler
a97faff50d61b29a17ecd1797936ea1834dc565bd34fb618e85cb4f5,filler_67,filler,67,c,3,short,filler
68a6526cad0051b05bb3537681c32e7f64ae3c368705e7bc9c2d36d8,filler_67,filler,67,a,1,short,filler
b0ab2559d3f17720f6d74f719da7a352c12c254c4720d1153eb3f795,filler_67,filler,67,b,2,short,filler
abf3c9edf153e08b04daec0a044aa6b156bb6fa679675c9dbbcfa7d6,filler_67,filler,67,b,2,short,filler
35359d4505d2696d3dbd5184add13629ff071032af161d1ceabd2e1c,filler_67,filler,67,b,2,short,filler
b1b209ca272fe2b2aab6d3f0ed6d69458a8d9ed04d17d7d14c1be764,filler_67,filler,67,a,1,short,filler
cd2e6bc31a332a8c813335df230507d74b1b8654b6283f9b07c5772e,filler_67,filler,67,a,1,short,filler
855e65dbf9c45f724954e3d18e6236d884c436766afeff629e96ad89,filler_67,filler,67,a,1,short,filler
218ad691485107901e9c08b322d32aa0fa76afb3589f0abf1817f96b,filler_67,filler,67,b,2,short,filler
bf4b738921f63f33f2da0f3721d59133c5684f17fcd9d862602b4852,filler_67,filler,67,b,2,short,filler
52c27b935388d0c10908ec30128e73297ffae45448ad755d8566b05e,filler_67,filler,67,b,2,short,filler
f014adcf0d3c19e6c06be4637283c7cee8381661dfcbd16ed378961e,filler_67,filler,67,b,2,short,filler
c2577d27cfd0f583c27b1491ab904e6bb85fa80b34c1991cfa154fd5,filler_67,filler,67,b,2,short,filler
88c074392f95de9df0c70e4c05a21b3e260747bcba809e98efd1ae43,filler_67,filler,67,b,2,short,filler
4cc85c2d3087fd75fe8d2be4eb0abe941b18809599f525fe2fb2c710,filler_67,filler,67,b,2,short,filler
50c06f8089fb434e7e5ea9218ef566d3afb19d3992c4eaeda66885eb,filler_67,filler,67,b,2,short,filler
f60d225ba9652ce85665f6c75ab757edd61dc33212b9f8308af09a88,filler_67,filler,67,b,2,short,filler
a6f8c5e72f13a088159caaaf5795b601ea6382a8ffb5d573ba99fe43,filler_67,filler,67,c,3,short,filler
84df4f2ef0ecb0571a32f410837c7a1019c3f4bb013cf1a34e54626c,filler_67,filler,67,b,2,short,filler
584aaf7f15d7910af46253b2103ebb80f4bb8a06d2c2250388a9b6b8,filler_67,filler,67,a,1,short,filler
24f78079019bd5750252bbd0a0a925b4cfc1a5c6115421f86a2a9ba4,filler_67,filler,67,b,2,short,filler
a3f5c55a202c15888bba4b50c6cf41bab39020a54531cefd91d02ea8,filler_67,filler,67,a,1,short,filler
ee7e952972fbeb1c50b0aa5dcb07aa6e9c3e39f77499d35911788d5f,filler_67,filler,67,a,1,short,filler
dc22b2d99033f94fbd2e5d6d72e8949d1842e0a8e9a4a6f5719f8d3b,filler_67,filler,67,b,2,short,filler
c71276ca0f6f8d7644b4dacde653e0e413a31abd948f6f200c3ab83a,filler_67,filler,67,c,3,short,filler
672e76ec0ff2ec17bfa2daf8785a5a7cb4442623ca34fe133d65bb22,filler_67,filler,67,b,2,short,filler
c6a350e26674396446011a433f30491d6f20a8857e99bc8efdaa0f1f,filler_67,filler,67,b,2,short,filler
eb6baa2087bd0f4ae75a1c2e2e74707d9f295a118b5459aadc0cae4c,filler_67,filler,67,b,2,short,filler
65d8e80c36157a2cf8a2a950927cdd2201a88282703b3a8596607ab1,filler_67,filler,67,a,1,short,filler
442d3f29e143ba11416bd34ac781d18735d11de9f15fb8c073daf915,filler_67,filler,67,b,2,short,filler
bf232aa7ff12c88a823a1c7d7ea583dbfbd4033c50f4542ad0371388,filler_67,filler,67,c,3,short,filler
831590d7c74a494b12638ef40371ababd1bc7470eff3ad3d48ec301e,filler_67,filler,67,b,2,short,filler
4358551036785cffde11eba1767285191588cc2c068b707a6531c6ec,filler_67,filler,67,b,2,short,filler
6e791873a6d85050ea18fe6e09d2dff8669b08b5f265f7348200f811,filler_67,filler,67,b,2,short,filler
178e1243be36cdd35ede9022af4521a15bbcc1b00fcb0524b8324a6c,filler_67,filler,67,a,1,short,filler
26c142b1fd57efc4b4d594cd36d9d3fc128ae88bda4d29253bd5d645,filler_67,filler,67,b,2,short,filler
5eab08074c1c4b3906477334ba53bf549275152e653eb6f78c4c613c,filler_67,filler,67,b,2,short,filler
d741cd7ffc3314a59abc8b69b7f5f64f3ae2b1afb2810e54ff6e5640,filler_67,filler,67,a,1,short,filler
f6636afd84855122b1fddca31d4087c90b14d86382a9f0b84a3d165f,filler_67,filler,67,a,1,short,filler
e39d44da875edb07a2f7fe7a24197130e6c4d862404e44f81cefb7f9,filler_67,filler,67,b,2,short,filler
235a3ad18436b2614a33137a66da24c9d2c5a7b28c232f6d9f6c7f87,filler_67,filler,67,c,3,short,filler
fd2e26ef79a09f53a14ae60dfff640987805e619da5891e0129b01ef,filler_67,filler,67,b,2,short,filler
23ef4703869d77da6f7015d6e898b355b3b09b77419e845f27a05828,filler_67,filler,67,,,short,filler
9d1389e0dcac3d16bf842c814409115825605c784a4cb87554392d56,filler_67,filler,67,a,1,short,filler
25c9f952d6b2d12aead9b08d0e76f1ba87af31d4a8a7c9819576fb84,filler_67,filler,67,b,2,short,filler
55f63221895559921632680af04f94a608bf8c077f4674b6e8a6eef9,filler_67,filler,67,b,2,short,filler
6a464c38bda4beb662f172365391dce006f67503104e4f7c949a0e6d,filler_67,filler,67,b,2,short,filler
46b5a7d8b848c1ca739ccd1d243a47e7a2ea27ce92328480e0d0ec09,filler_67,filler,67,b,2,short,filler
2636d3abaf999d9373e4d76a12f245aa2b29a048e993630837ed6367,filler_67,filler,67,a,1,short,filler
433166794a906368bb7a56a3df92eec7db751af3b007d55535e56639,filler_67,filler,67,a,1,short,filler
bb77c182ad18b46aee67b71e3eaf380bbc2db098bc18d3855237ef08,filler_67,filler,67,a,1,short,filler
837c9c0530aba4d38fdc84cea7b56c7feea8a2916f1ae37c0a4eb1a3,filler_67,filler,67,b,2,short,filler
eff8fdbe42d91050a639caca31b6ce93557fe87481b905f14c803211,filler_67,filler,67,b,2,short,filler
2b5c731e297fb0fbfafa11ca99bbd83cdf7d440b1acebc73ed1e1c62,filler_67,filler,67,b,2,short,filler
855c94322adc9f6eac1fa72f95fe8a1673c9075e59a2c379a4127308,filler_67,filler,67,a,1,short,filler
21158109197cbeab882a03eb9312dd97772e478b7eff4945b0aef37a,filler_67,filler,67,b,2,short,filler
2a639b554bd62501f87c6b5e20d325501555fdc3f785133391b622fb,filler_67,filler,67,b,2,short,filler
3beaa594d2bce81137e547d489d2bb7bea7e2d835780fc7c4195ef4f,filler_67,filler,67,b,2,short,filler
6bc73a1c9b94a3a9b86445b7b5be229e43f834301cdd247b706a897f,filler_67,filler,67,a,1,short,filler
ebafbf41dd848a17d8bddb1bdecb289df09c602cb8ebf5c2a488d1a1,filler_67,filler,67,c,3,short,filler
96d3d5933cd94319bf338d7dec739ac01da0aa57fc21190192a720e8,filler_67,filler,67,a,1,short,filler
49b15f5cd398e6211a42b827cefd5ffc15d5f9380acdd7296e18cae5,filler_67,filler,67,b,2,short,filler
4fe6b9f6fd0814690945eb76ebe46931450517a1a9eb646d9fc3faf5,filler_67,filler,67,b,2,short,filler
12cf60a0cdb594a06f872c2c4264868b2400c01400ca7084ffb81ce9,filler_67,filler,67,b,2,short,filler
293de92831ea73b8a34edc729d965b101f5ac762cd5c3ba4f414a9a6,filler_67,filler,67,c,3,short,filler
a947e097d89bfc534b71fe970e6b438f657e6ab36c7b309b094f1821,filler_67,filler,67,a,1,short,filler
d1aaabe2dffab0b862dba3195033df53ea75c55c1800e123e33d3516,filler_67,filler,67,a,1,short,filler
da5b5b226b5d8683c04d9d8912c1a02ed78902622cfe1f3fc3c89663,filler_67,filler,67,b,2,short,filler
ab405641200b75d9e9428b0c1a33e551207e652a9e93f86664aef627,filler_67,filler,67,b,2,short,filler
58740f15245ce2e052df95e905743a38ad21453fa16c3dd9e3d862f3,filler_67,filler,67,b,2,short,filler
48627e59b4fc550c0290ab73d043f25a9c83f48040468c9bd7474aec,filler_67,filler,67,a,1,short,filler
2170f88a31cff8a1c5f56d3ea7a05bee22b527ff99531556367b951b,filler_67,filler,67,a,1,short,filler
08e9f6dd9ad87bf06f3b92e3e2c90afdd5184e21422bdc0e54f57863,filler_68,filler,68,a,1,short,filler
e9a830ba8e51932e279722944c66068528131c7bf857ae85eee81ad3,filler_68,filler,68,a,1,short,filler
84992c62ea077f56f48e464b0974cca29a92d7b78b2b96cd98646fdf,filler_68,filler,68,c,3,short,filler
946f58ea16305ca88ebeb6e389be18902a4546fa74a139cdf362d755,filler_68,filler,68,b,2,short,filler
a97faff50d61b29a17ecd1797936ea1834dc565bd34fb618e85cb4f5,filler_68,filler,68,a,1,short,filler
68a6526cad0051b05bb3537681c32e7f64ae3c368705e7bc9c2d36d8,filler_68,filler,68,b,2,short,filler
b0ab2559d3f17720f6d74f719da7a352c12c254c4720d1153eb3f795,filler_68,filler,68,a,1,short,filler
abf3c9edf153e08b04daec0a044aa6b156bb6fa679675c9dbbcfa7d6,filler_68,filler,68,a,1,short,filler
35359d4505d2696d3dbd5184add13629ff071032af161d1ceabd2e1c,filler_68,filler,68,b,2,short,filler
b1b209ca272fe2b2aab6d3f0ed6d69458a8d9ed04d17d7d14c1be764,filler_68,filler,68,b,2,short,filler
cd2e6bc31a332a8c813335df230507d74b1b8654b6283f9b07c5772e,filler_68,filler,68,a,1,short,filler
855e65dbf9c45f724954e3d18e6236d884c436766afeff629e96ad89,filler_68,filler,68,b,2,short,filler
218ad691485107901e9c08b322d32aa0fa76afb3589f0abf1817f96b,filler_68,filler,68,c,3,short,filler
bf4b738921f63f33f2da0f3721d59133c5684f17fcd9d862602b4852,filler_68,filler,68,a,1,short,filler
52c27b935388d0c10908ec30128e73297ffae45448ad755d8566b05e,filler_68,filler,68,a,1,short,filler
f014adcf0d3c19e6c06be4637283c7cee8381661dfcbd16ed378961e,filler_68,filler,68,a,1,short,filler
c2577d27cfd0f583c27b1491ab904e6bb85fa80b34c1991cfa154fd5,filler_68,filler,68,a,1,short,filler
88c074392f95de9df0c70e4c05a21b3e260747bcba809e98efd1ae43,filler_68,filler,68,b,2,short,filler
4cc85c2d3087fd75fe8d2be4eb0abe941b18809599f525fe2fb2c710,filler_68,filler,68,a,1,short,filler
50c06f8089fb434e7e5ea9218ef566d3afb19d3992c4eaeda66885eb,filler_68,filler,68,a,1,short,filler
f60d225ba9652ce85665f6c75ab757edd61dc33212b9f8308af09a88,filler_68,filler,68,a,1,short,filler
a6f8c5e72f13a088159caaaf5795b601ea6382a8ffb5d573ba99fe43,filler_68,filler,68,b,2,short,filler
84df4f2ef0ecb0571a32f410837c7a1019c3f4bb013cf1a34e54626c,filler_68,filler,68,a,1,short,filler
584aaf7f15d7910af46253b2103ebb80f4bb8a06d2c2250388a9b6b8,filler_68,filler,68,b,2,short,filler
24f78079019bd5750252bbd0a0a925b4cfc1a5c6115421f86a2a9ba4,filler_68,filler,68,b,2,short,filler
a3f5c55a202c15888bba4b50c6cf41bab39020a54531cefd91d02ea8,filler_68,filler,68,b,2,short,filler
ee7e952972fbeb1c50b0aa5dcb07aa6e9c3e39f77499d35911788d5f,filler_68,filler,68,a,1,short,filler
dc22b2d99033f94fbd2e5d6d72e8949d1842e0a8e9a4a6f5719f8d3b,filler_68,filler,68,b,2,short,filler
c71276ca0f6f8d7644b4dacde653e0e413a31abd948f6f200c3ab83a,filler_68,filler,68,b,2,short,filler
672e76ec0ff2ec17bfa2daf8785a5a7cb4442623ca34fe133d65bb22,filler_68,filler,68,b,2,short,filler
c6a350e26674396446011a433f30491d6f20a8857e99bc8efdaa0f1f,filler_68,filler,68,a,1,short,filler
eb6baa2087bd0f4ae75a1c2e2e74707d9f295a118b5459aadc0cae4c,filler_68,filler,68,a,1,short,filler
65d8e80c36157a2cf8a2a950927cdd2201a88282703b3a8596607ab1,filler_68,filler,68,c,3,short,filler
442d3f29e143ba11416bd34ac781d18735d11de9f15fb8c073daf915,filler_68,filler,68,a,1,short,filler
bf232aa7ff12c88a823a1c7d7ea583dbfbd4033c50f4542ad0371388,filler_68,filler,68,a,1,short,filler
831590d7c74a494b12638ef40371ababd1bc7470eff3ad3d48ec301e,filler_68,filler,68,a,1,short,filler
4358551036785cffde11eba1767285191588cc2c068b707a6531c6ec,filler_68,filler,68,b,2,short,filler
6e791873a6d85050ea18fe6e09d2dff8669b08b5f265f7348200f811,filler_68,filler,68,a,1,short,filler
178e1243be36cdd35ede9022af4521a15bbcc1b00fcb0524b8324a6c,filler_68,filler,68,b,2,short,filler
26c142b1fd57efc4b4d594cd36d9d3fc128ae88bda4d29253bd5d645,filler_68,filler,68,a,1,short,filler
5eab08074c1c4b3906477334ba53bf549275152e653eb6f78c4c613c,filler_68,filler,68,c,3,short,filler
d741cd7ffc3314a59abc8b69b7f5f64f3ae2b1afb2810e54ff6e5640,filler_68,filler,68,b,2,short,filler
f6636afd84855122b1fddca31d4087c90b14d86382a9f0b84a3d165f,filler_68,filler,68,b,2,short,filler
e39d44da875edb07a2f7fe7a24197130e6c4d862404e44f81cefb7f9,filler_68,filler,68,a,1,short,filler
235a3ad18436b2614a33137a66da24c9d2c5a7b28c232f6d9f6c7f87,filler_68,filler,68,a,1,short,filler
fd2e26ef79a09f53a14ae60dfff640987805e619da5891e0129b01ef,filler_68,filler,68,a,1,short,filler
23ef4703869d77da6f7015d6e898b355b3b09b77419e845f27a05828,filler_68,filler,68,a,1,short,filler
9d1389e0dcac3d16bf842c814409115825605c784a4cb87554392d56,filler_68,filler,68,b,2,short,filler
25c9f952d6b2d12aead9b08d0e76f1ba87af31d4a8a7c9819576fb84,filler_68,filler,68,a,1,short,filler
55f63221895559921632680af04f94a608bf8c077f4674b6e8a6eef9,filler_68,filler,68,b,2,short,filler
6a464c38bda4beb662f172365391dce006f67503104e4f7c949a0e6d,filler_68,filler,68,a,1,short,filler
46b5a7d8b848c1ca739ccd1d243a47e7a2ea27ce92328480e0d0ec09,filler_68,filler,68,a,1,short,filler
2636d3abaf999d9373e4d76a12f245aa2b29a048e993630837ed6367,filler_68,filler,68,b,2,short,filler
433166794a906368bb7a56a3df92eec7db751af3b007d55535e56639,filler_68,filler,68,b,2,short,filler
bb77c182ad18b46aee67b71e3eaf380bbc2db098bc18d3855237ef08,filler_68,filler,68,a,1,short,filler
837c9c0530aba4d38fdc84cea7b56c7feea8a2916f1ae37c0a4eb1a3,filler_68,filler,68,c,3,short,filler
eff8fdbe42d91050a639caca31b6ce93557fe87481b905f14c803211,filler_68,filler,68,a,1,short,filler
2b5c731e297fb0fbfafa11ca99bbd83cdf7d440b1acebc73ed1e1c62,filler_68,filler,68,a,1,short,filler
855c94322adc9f6eac1fa72f95fe8a1673c9075e59a2c379a4127308,filler_68,filler,68,c,3,short,filler
21158109197cbeab882a03eb9312dd97772e478b7eff4945b0aef37a,filler_68,filler,68,a,1,short,filler
2a639b554bd62501f87c6b5e20d325501555fdc3f785133391b622fb,filler_68,filler,68,a,1,short,filler
3beaa594d2bce81137e547d489d2bb7bea7e2d835780fc7c4195ef4f,filler_68,filler,68,b,2,short,filler
6bc73a1c9b94a3a9b86445b7b5be229e43f834301cdd247b706a897f,filler_68,filler,68,a,1,short,filler
ebafbf41dd848a17d8bddb1bdecb289df09c602cb8ebf5c2a488d1a1,filler_68,filler,68,c,3,short,filler
96d3d5933cd94319bf338d7dec739ac01da0aa57fc21190192a720e8,filler_68,filler,68,a,1,short,filler
49b15f5cd398e6211a42b827cefd5ffc15d5f9380acdd7296e18cae5,filler_68,filler,68,b,2,short,filler
4fe6b9f6fd0814690945eb76ebe46931450517a1a9eb646d9fc3faf5,filler_68,filler,68,a,1,short,filler
12cf60a0cdb594a06f872c2c4264868b2400c01400ca7084ffb81ce9,filler_68,filler,68,a,1,short,filler
293de92831ea73b8a34edc729d965b101f5ac762cd5c3ba4f414a9a6,filler_68,filler,68,b,2,short,filler
a947e097d89bfc534b71fe970e6b438f657e6ab36c7b309b094f1821,filler_68,filler,68,b,2,short,filler
d1aaabe2dffab0b862dba3195033df53ea75c55c1800e123e33d3516,filler_68,filler,68,a,1,short,filler
da5b5b226b5d8683c04d9d8912c1a02ed78902622cfe1f3fc3c89663,filler_68,filler,68,a,1,short,filler
ab405641200b75d9e9428b0c1a33e551207e652a9e93f86664aef627,filler_68,filler,68,a,1,short,filler
58740f15245ce2e052df95e905743a38ad21453fa16c3dd9e3d862f3,filler_68,filler,68,b,2,short,filler
48627e59b4fc550c0290ab73d043f25a9c83f48040468c9bd7474aec,filler_68,filler,68,b,2,short,filler
2170f88a31cff8a1c5f56d3ea7a05bee22b527ff99531556367b951b,filler_68,filler,68,b,2,short,filler
08e9f6dd9ad87bf06f3b92e3e2c90afdd5184e21422bdc0e54f57863,filler_68,filler,68,b,2,short,filler
e9a830ba8e51932e279722944c66068528131c7bf857ae85eee81ad3,filler_68,filler,68,c,3,short,filler
84992c62ea077f56f48e464b0974cca29a92d7b78b2b96cd98646fdf,filler_68,filler,68,c,3,short,filler
946f58ea16305ca88ebeb6e389be18902a4546fa74a139cdf362d755,filler_68,filler,68,c,3,short,filler
a97faff50d61b29a17ecd1797936ea1834dc565bd34fb618e85cb4f5,filler_68,filler,68,c,3,short,filler
68a6526cad0051b05bb3537681c32e7f64ae3c368705e7bc9c2d36d8,filler_68,filler,68,c,3,short,filler
b0ab2559d3f17720f6d74f719da7a352c12c254c4720d1153eb3f795,filler_68,filler,68,c,3,short,filler
abf3c9edf153e08b04daec0a044aa6b156bb6fa679675c9dbbcfa7d6,filler_68,filler,68,c,3,short,filler
35359d4505d2696d3dbd5184add13629ff071032af161d1ceabd2e1c,filler_68,filler,68,c,3,short,filler
b1b209ca272fe2b2aab6d3f0ed6d69458a8d9ed04d17d7d14c1be764,filler_68,filler,68,c,3,short,filler
cd2e6bc31a332a8c813335df230507d74b1b8654b6283f9b07c5772e,filler_68,filler,68,c,3,short,filler
855e65dbf9c45f724954e3d18e6236d884c436766afeff629e96ad89,filler_68,filler,68,c,3,short,filler
218ad691485107901e9c08b322d32aa0fa76afb3589f0abf1817f96b,filler_68,filler,68,c,3,short,filler
bf4b738921f63f33f2da0f3721d59133c5684f17fcd9d862602b4852,filler_68,filler,68,c,3,short,filler
52c27b935388d0c10908ec30128e73297ffae45448ad755d8566b05e,filler_68,filler,68,c,3,short,filler
f014adcf0d3c19e6c06be4637283c7cee8381661dfcbd16ed378961e,filler_68,filler,68,c,3,short,filler
c2577d27cfd0f583c27b1491ab904e6bb85fa80b34c1991cfa154fd5,filler_68,filler,68,c,3,short,filler
88c074392f95de9df0c70e4c05a21b3e260747bcba809e98efd1ae43,filler_68,filler,68,c,3,short,filler
4cc85c2d3087fd75fe8d2be4eb0abe941b18809599f525fe2fb2c710,filler_68,filler,68,b,2,short,filler
50c06f8089fb434e7e5ea9218ef566d3afb19d3992c4eaeda66885eb,filler_68,filler,68,c,3,short,filler
f60d225ba9652ce85665f6c75ab757edd61dc33212b9f8308af09a88,filler_68,filler,68,c,3,short,filler
a6f8c5e72f13a088159caaaf5795b601ea6382a8ffb5d573ba99fe43,filler_68,filler,68,c,3,short,filler
84df4f2ef0ecb0571a32f410837c7a1019c3f4bb013cf1a34e54626c,filler_68,filler,68,b,2,short,filler
584aaf7f15d7910af46253b2103ebb80f4bb8a06d2c2250388a9b6b8,filler_68,filler,68,c,3,short,filler
24f78079019bd5750252bbd0a0a925b4cfc1a5c6115421f86a2a9ba4,filler_68,filler,68,c,3,short,filler
a3f5c55a202c15888bba4b50c6cf41bab39020a54531cefd91d02ea8,filler_68,filler,68,c,3,short,filler
ee7e952972fbeb1c50b0aa5dcb07aa6e9c3e39f77499d35911788d5f,filler_68,filler,68,c,3,short,filler
dc22b2d99033f94fbd2e5d6d72e8949d1842e0a8e9a4a6f5719f8d3b,filler_68,filler,68,c,3,short,filler
c71276ca0f6f8d7644b4dacde653e0e413a31abd948f6f200c3ab83a,filler_68,filler,68,c,3,short,filler
672e76ec0ff2ec17bfa2daf8785a5a7cb4442623ca34fe133d65bb22,filler_68,filler,68,c,3,short,filler
c6a350e26674396446011a433f30491d6f20a8857e99bc8efdaa0f1f,filler_68,filler,68,c,3,short,filler
eb6baa2087bd0f4ae75a1c2e2e74707d9f295a118b5459aadc0cae4c,filler_68,filler,68,c,3,short,filler
65d8e80c36157a2cf8a2a950927cdd2201a88282703b3a8596607ab1,filler_68,filler,68,c,3,short,filler
442d3f29e143ba11416bd34ac781d18735d11de9f15fb8c073daf915,filler_68,filler,68,c,3,short,filler
bf232aa7ff12c88a823a1c7d7ea583dbfbd4033c50f4542ad0371388,filler_68,filler,68,c,3,short,filler
831590d7c74a494b12638ef40371ababd1bc7470eff3ad3d48ec301e,filler_68,filler,68,c,3,short,filler
4358551036785cffde11eba1767285191588cc2c068b707a6531c6ec,filler_68,filler,68,c,3,short,filler
6e791873a6d85050ea18fe6e09d2dff8669b08b5f265f7348200f811,filler_68,filler,68,b,2,short,filler
178e1243be36cdd35ede9022af4521a15bbcc1b00fcb0524b8324a6c,filler_68,filler,68,c,3,short,filler
26c142b1fd57efc4b4d594cd36d9d3fc128ae88bda4d29253bd5d645,filler_68,filler,68,c,3,short,filler
5eab08074c1c4b3906477334ba53bf549275152e653eb6f78c4c613c,filler_68,filler,68,c,3,short,filler
d741cd7ffc3314a59abc8b69b7f5f64f3ae2b1afb2810e54ff6e5640,filler_68,filler,68,c,3,short,filler
f6636afd84855122b1fddca31d4087c90b14d86382a9f0b84a3d165f,filler_68,filler,68,c,3,short,filler
e39d44da875edb07a2f7fe7a24197130e6c4d862404e44f81cefb7f9,filler_68,filler,68,c,3,short,filler
235a3ad18436b2614a33137a66da24c9d2c5a7b28c232f6d9f6c7f87,filler_68,filler,68,c,3,short,filler
fd2e26ef79a09f53a14ae60dfff640987805e619da5891e0129b01ef,filler_68,filler,68,b,2,short,filler
23ef4703869d77da6f7015d6e898b355b3b09b77419e845f27a05828,filler_68,filler,68,b,2,short,filler
9d1389e0dcac3d16bf842c814409115825605c784a4cb87554392d56,filler_68,filler,68,c,3,short,filler
25c9f952d6b2d12aead9b08d0e76f1ba87af31d4a8a7c9819576fb84,filler_68,filler,68,c,3,short,filler
55f63221895559921632680af04f94a608bf8c077f4674b6e8a6eef9,filler_68,filler,68,c,3,short,filler
6a464c38bda4beb662f172365391dce006f67503104e4f7c949a0e6d,filler_68,filler,68,c,3,short,filler
46b5a7d8b848c1ca739ccd1d243a47e7a2ea27ce92328480e0d0ec09,filler_68,filler,68,c,3,short,filler
2636d3abaf999d9373e4d76a12f245aa2b29a048e993630837ed6367,filler_68,filler,68,c,3,short,filler
433166794a906368bb7a56a3df92eec7db751af3b007d55535e56639,filler_68,filler,68,c,3,short,filler
bb77c182ad18b46aee67b71e3eaf380bbc2db098bc18d3855237ef08,filler_68,filler,68,c,3,short,filler
837c9c0530aba4d38fdc84cea7b56c7feea8a2916f1ae37c0a4eb1a3,filler_68,filler,68,c,3,short,filler
eff8fdbe42d91050a639caca31b6ce93557fe87481b905f14c803211,filler_68,filler,68,b,2,short,filler
2b5c731e297fb0fbfafa11ca99bbd83cdf7d440b1acebc73ed1e1c62,filler_68,filler,68,c,3,short,filler
855c94322adc9f6eac1fa72f95fe8a1673c9075e59a2c379a4127308,filler_68,filler,68,c,3,short,filler
21158109197cbeab882a03eb9312dd97772e478b7eff4945b0aef37a,filler_68,filler,68,c,3,short,filler
2a639b554bd62501f87c6b5e20d325501555fdc3f785133391b622fb,filler_68,filler,68,c,3,short,filler
3beaa594d2bce81137e547d489d2bb7bea7e2d835780fc7c4195ef4f,filler_68,filler,68,c,3,short,filler
6bc73a1c9b94a3a9b86445b7b5be229e43f834301cdd247b706a897f,filler_68,filler,68,b,2,short,filler
ebafbf41dd848a17d8bddb1bdecb289df09c602cb8ebf5c2a488d1a1,filler_68,filler,68,c,3,short,filler
96d3d5933cd94319bf338d7dec739ac01da0aa57fc21190192a720e8,filler_68,filler,68,c,3,short,filler
49b15f5cd398e6211a42b827cefd5ffc15d5f9380acdd7296e18cae5,filler_68,filler,68,c,3,short,filler
4fe6b9f6fd0814690945eb76ebe46931450517a1a9eb646d9fc3faf5,filler_68,filler,68,b,2,short,filler
12cf60a0cdb594a06f872c2c4264868b2400c01400ca7084ffb81ce9,filler_68,filler,68,c,3,short,filler
293de92831ea73b8a34edc729d965b101f5ac762cd5c3ba4f414a9a6,filler_68,filler,68,c,3,short,filler
a947e097d89bfc534b71fe970e6b438f657e6ab36c7b309b094f1821,filler_68,filler,68,c,3,short,filler
d1aaabe2dffab0b862dba3195033df53ea75c55c1800e123e33d3516,filler_68,filler,68,c,3,short,filler
da5b5b226b5d8683c04d9d8912c1a02ed78902622cfe1f3fc3c89663,filler_68,filler,68,c,3,short,filler
ab405641200b75d9e9428b0c1a33e551207e652a9e93f86664aef627,filler_68,filler,68,c,3,short,filler
58740f15245ce2e052df95e905743a38ad21453fa16c3dd9e3d862f3,filler_68,filler,68,c,3,short,filler
48627e59b4fc550c0290ab73d043f25a9c83f48040468c9bd7474aec,filler_68,filler,68,c,3,short,filler
2170f88a31cff8a1c5f56d3ea7a05bee22b527ff99531556367b951b,filler_68,filler,68,c,3,short,filler
08e9f6dd9ad87bf06f3b92e3e2c90afdd5184e21422bdc0e54f57863,filler_69,filler,69,c,3,short,filler
e9a830ba8e51932e279722944c66068528131c7bf857ae85eee81ad3,filler_69,filler,69,c,3,short,filler
84992c62ea077f56f48e464b0974cca29a92d7b78b2b96cd98646fdf,filler_69,filler,69,b,2,short,filler
946f58ea16305ca88ebeb6e389be18902a4546fa74a139cdf362d755,filler_69,filler,69,c,3,short,filler
a97faff50d61b29a17ecd1797936ea1834dc565bd34fb618e85cb4f5,filler_69,filler,69,c,3,short,filler
68a6526cad0051b05bb3537681c32e7f64ae3c368705e7bc9c2d36d8,filler_69,filler,69,c,3,short,filler
b0ab2559d3f17720f6d74f719da7a352c12c254c4720d1153eb3f795,filler_69,filler,69,c,3,short,filler
abf3c9edf153e08b04daec0a044aa6b156bb6fa679675c9dbbcfa7d6,filler_69,filler,69,c,3,short,filler
35359d4505d2696d3dbd5184add13629ff071032af161d1ceabd2e1c,filler_69,filler,69,c,3,short,filler
b1b209ca272fe2b2aab6d3f0ed6d69458a8d9ed04d17d7d14c1be764,filler_69,filler,69,c,3,short,filler
cd2e6bc31a332a8c813335df230507d74b1b8654b6283f9b07c5772e,filler_69,filler,69,c,3,short,filler
855e65dbf9c45f724954e3d18e6236d884c436766afeff629e96ad89,filler_69,filler,69,c,3,short,filler
218ad691485107901e9c08b322d32aa0fa76afb3589f0abf1817f96b,filler_69,filler,69,c,3,short,filler
bf4b738921f63f33f2da0f3721d59133c5684f17fcd9d862602b4852,filler_69,filler,69,,,short,filler
52c27b935388d0c10908ec30128e73297ffae45448ad755d8566b05e,filler_69,filler,69,c,3,short,filler
f014adcf0d3c19e6c06be4637283c7cee8381661dfcbd16ed378961e,filler_69,filler,69,c,3,short,filler
c2577d27cfd0f583c27b1491ab904e6bb85fa80b34c1991cfa154fd5,filler_69,filler,69,c,3,short,filler
